StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,QID1,manipcheck_year,manipcheck_candpref,manipcheck_whowon,approval,treat
2/2/22 5:46,2/2/22 5:46,Survey Test,,100,0,TRUE,2/2/22 5:46,R_5nd8yDGXL6qLiFU,,,,,40.48800659,-74.45439911,test,,I Disagree,,,,,
2/2/22 5:46,2/2/22 5:46,Survey Test,,100,0,TRUE,2/2/22 5:46,R_4YLhlCjrIs5fqse,,,,,40.48800659,-74.45439911,test,,I Agree,,,,Approve somewhat,stayout
2/2/22 5:46,2/2/22 5:46,Survey Test,,100,0,TRUE,2/2/22 5:46,R_89fDZ39kjWaJnkG,,,,,40.48800659,-74.45439911,test,,I Disagree,,,,,
2/2/22 5:46,2/2/22 5:46,Survey Test,,100,0,TRUE,2/2/22 5:46,R_8qcMQhngS9klmw6,,,,,40.48800659,-74.45439911,test,,I Disagree,,,,,
2/2/22 5:46,2/2/22 5:46,Survey Test,,100,1,TRUE,2/2/22 5:46,R_eJ51Va82sX0FvCe,,,,,40.48800659,-74.45439911,test,,I Disagree,,,,,
2/2/22 5:46,2/2/22 5:46,Survey Test,,100,0,TRUE,2/2/22 5:46,R_5gQ8fv1pGSBb1si,,,,,40.48800659,-74.45439911,test,,I Agree,2028,The Republican candidate,The Republican candidate,Neither approve nor disapprove,endorsement
2/2/22 5:46,2/2/22 5:46,Survey Test,,100,0,TRUE,2/2/22 5:46,R_bvYt56NBfEpgfv8,,,,,40.48800659,-74.45439911,test,,I Agree,2018,No information given,The Republican candidate,Disapprove somewhat,endorsement
2/2/22 5:46,2/2/22 5:46,Survey Test,,100,0,TRUE,2/2/22 5:46,R_6sVHLFJCvaEx5kO,,,,,40.48800659,-74.45439911,test,,I Agree,,,,Neither approve nor disapprove,operation
2/2/22 5:46,2/2/22 5:46,Survey Test,,100,0,TRUE,2/2/22 5:46,R_6Wh97UeIbReQyBU,,,,,40.48800659,-74.45439911,test,,I Disagree,,,,,
2/2/22 5:46,2/2/22 5:46,Survey Test,,100,0,TRUE,2/2/22 5:46,R_3rPbTToY3BhaW5o,,,,,40.48800659,-74.45439911,test,,I Disagree,,,,,
2/2/22 5:46,2/2/22 5:46,Survey Test,,100,0,TRUE,2/2/22 5:46,R_bawbYms0ZRfhHCK,,,,,40.48800659,-74.45439911,test,,I Agree,,,,Approve somewhat,operation
2/2/22 5:46,2/2/22 5:46,Survey Test,,100,0,TRUE,2/2/22 5:46,R_9ugcvnmHyI0WJUy,,,,,40.48800659,-74.45439911,test,,I Agree,,,,Disapprove somewhat,threat
2/2/22 5:46,2/2/22 5:46,Survey Test,,100,0,TRUE,2/2/22 5:46,R_6SF04zBOM6gVIsC,,,,,40.48800659,-74.45439911,test,,I Agree,2024,Neither candidate,The Democratic candidate,Approve strongly,endorsement
2/2/22 5:46,2/2/22 5:46,Survey Test,,100,0,TRUE,2/2/22 5:46,R_bEGG4ejV1voKGLs,,,,,40.48800659,-74.45439911,test,,I Agree,,,,Approve strongly,operation
2/2/22 5:46,2/2/22 5:46,Survey Test,,100,0,TRUE,2/2/22 5:46,R_4Z2hgqj5RxXdU9w,,,,,40.48800659,-74.45439911,test,,I Agree,,,,Disapprove somewhat,threat
2/2/22 5:46,2/2/22 5:46,Survey Test,,100,0,TRUE,2/2/22 5:46,R_bKkES6XgbxIynPg,,,,,40.48800659,-74.45439911,test,,I Disagree,,,,,
2/2/22 5:46,2/2/22 5:46,Survey Test,,100,0,TRUE,2/2/22 5:46,R_42EPbEyXaFfhASG,,,,,40.48800659,-74.45439911,test,,I Agree,,,,Approve somewhat,threat
2/2/22 5:46,2/2/22 5:46,Survey Test,,100,0,TRUE,2/2/22 5:46,R_06UaexJ8YnbH4eG,,,,,40.48800659,-74.45439911,test,,I Agree,,,,Approve somewhat,operation
2/2/22 5:46,2/2/22 5:46,Survey Test,,100,0,TRUE,2/2/22 5:46,R_3wIxIM9ZlYDSfbM,,,,,40.48800659,-74.45439911,test,,I Disagree,,,,,
2/2/22 5:46,2/2/22 5:46,Survey Test,,100,0,TRUE,2/2/22 5:46,R_9zwaiXcrDoPkGHQ,,,,,40.48800659,-74.45439911,test,,I Disagree,,,,,
2/2/22 5:46,2/2/22 5:46,Survey Test,,100,0,TRUE,2/2/22 5:46,R_0DMNjKwfThGVOhU,,,,,40.48800659,-74.45439911,test,,I Disagree,,,,,
2/2/22 5:46,2/2/22 5:46,Survey Test,,100,0,TRUE,2/2/22 5:46,R_8AGj54x2KFGlouq,,,,,40.48800659,-74.45439911,test,,I Agree,,,,Approve strongly,stayout
2/2/22 5:46,2/2/22 5:46,Survey Test,,100,0,TRUE,2/2/22 5:46,R_a3PKxzlJFuGwnBA,,,,,40.48800659,-74.45439911,test,,I Disagree,,,,,
2/2/22 5:46,2/2/22 5:46,Survey Test,,100,0,TRUE,2/2/22 5:46,R_0PnmUKIkLpeZMnI,,,,,40.48800659,-74.45439911,test,,I Disagree,,,,,
2/2/22 5:46,2/2/22 5:46,Survey Test,,100,0,TRUE,2/2/22 5:46,R_0pK9snVy8I4Nkay,,,,,40.48800659,-74.45439911,test,,I Disagree,,,,,
2/2/22 5:46,2/2/22 5:46,Survey Test,,100,0,TRUE,2/2/22 5:46,R_9G2dt264dqMj12K,,,,,40.48800659,-74.45439911,test,,I Agree,,,,Approve somewhat,operation
2/2/22 5:46,2/2/22 5:46,Survey Test,,100,0,TRUE,2/2/22 5:46,R_2n6X0hzIkz3K7n8,,,,,40.48800659,-74.45439911,test,,I Agree,,,,Approve strongly,stayout
2/2/22 5:46,2/2/22 5:46,Survey Test,,100,0,TRUE,2/2/22 5:46,R_72qPMr51skDG0Rw,,,,,40.48800659,-74.45439911,test,,I Disagree,,,,,
2/2/22 5:46,2/2/22 5:46,Survey Test,,100,0,TRUE,2/2/22 5:46,R_1OmkWARrPVJEvJ4,,,,,40.48800659,-74.45439911,test,,I Agree,,,,Neither approve nor disapprove,stayout
2/2/22 5:46,2/2/22 5:46,Survey Test,,100,0,TRUE,2/2/22 5:46,R_bKrYCP9I0d2LvHE,,,,,40.48800659,-74.45439911,test,,I Agree,,,,Approve strongly,stayout
2/2/22 5:46,2/2/22 5:46,Survey Test,,100,0,TRUE,2/2/22 5:46,R_8pOToXa9zQduQrs,,,,,40.48800659,-74.45439911,test,,I Agree,,,,Neither approve nor disapprove,operation
2/2/22 5:46,2/2/22 5:46,Survey Test,,100,0,TRUE,2/2/22 5:46,R_7X8vMNvtWG25epo,,,,,40.48800659,-74.45439911,test,,I Agree,,,,Neither approve nor disapprove,stayout
2/2/22 5:46,2/2/22 5:46,Survey Test,,100,0,TRUE,2/2/22 5:46,R_8wug0GTSGKNVETs,,,,,40.48800659,-74.45439911,test,,I Agree,,,,Approve somewhat,stayout
2/2/22 5:46,2/2/22 5:46,Survey Test,,100,0,TRUE,2/2/22 5:46,R_9MIWOJGz8oZz2wm,,,,,40.48800659,-74.45439911,test,,I Disagree,,,,,
2/2/22 5:46,2/2/22 5:46,Survey Test,,100,0,TRUE,2/2/22 5:46,R_9zwH10C176KCaIm,,,,,40.48800659,-74.45439911,test,,I Agree,2016,The Democratic candidate,The Republican candidate,Neither approve nor disapprove,endorsement
2/2/22 5:46,2/2/22 5:46,Survey Test,,100,0,TRUE,2/2/22 5:46,R_eeXuJjD17sgbwG2,,,,,40.48800659,-74.45439911,test,,I Agree,,,,Disapprove somewhat,stayout
2/2/22 5:46,2/2/22 5:46,Survey Test,,100,0,TRUE,2/2/22 5:46,R_2h3RzBU40SNe3Oe,,,,,40.48800659,-74.45439911,test,,I Disagree,,,,,
2/2/22 5:46,2/2/22 5:46,Survey Test,,100,0,TRUE,2/2/22 5:46,R_1AH8goeFSOep3WC,,,,,40.48800659,-74.45439911,test,,I Agree,,,,Approve strongly,operation
2/2/22 5:46,2/2/22 5:46,Survey Test,,100,0,TRUE,2/2/22 5:46,R_d3WRP4YOINEGgw6,,,,,40.48800659,-74.45439911,test,,I Disagree,,,,,
2/2/22 5:46,2/2/22 5:46,Survey Test,,100,0,TRUE,2/2/22 5:46,R_3gXXNsIXi1fVaN8,,,,,40.48800659,-74.45439911,test,,I Disagree,,,,,
2/2/22 5:46,2/2/22 5:46,Survey Test,,100,0,TRUE,2/2/22 5:46,R_5iKntrfFBrtVYjA,,,,,40.48800659,-74.45439911,test,,I Disagree,,,,,
2/2/22 5:46,2/2/22 5:46,Survey Test,,100,0,TRUE,2/2/22 5:46,R_3qsgASksYtiAZnM,,,,,40.48800659,-74.45439911,test,,I Agree,2024,The Republican candidate,Neither candidate,Approve somewhat,endorsement
2/2/22 5:46,2/2/22 5:46,Survey Test,,100,0,TRUE,2/2/22 5:46,R_9XBTIOofZXqEfS6,,,,,40.48800659,-74.45439911,test,,I Disagree,,,,,
2/2/22 5:46,2/2/22 5:46,Survey Test,,100,0,TRUE,2/2/22 5:46,R_6ybzh0AOs3yq2xw,,,,,40.48800659,-74.45439911,test,,I Disagree,,,,,
2/2/22 5:46,2/2/22 5:46,Survey Test,,100,0,TRUE,2/2/22 5:46,R_bpgPGTAS6IFajau,,,,,40.48800659,-74.45439911,test,,I Agree,,,,Disapprove somewhat,threat
2/2/22 5:46,2/2/22 5:46,Survey Test,,100,0,TRUE,2/2/22 5:46,R_3IzoKfbkekDvwO2,,,,,40.48800659,-74.45439911,test,,I Agree,,,,Neither approve nor disapprove,operation
2/2/22 5:46,2/2/22 5:46,Survey Test,,100,0,TRUE,2/2/22 5:46,R_8l9tLWfnJAHfsBU,,,,,40.48800659,-74.45439911,test,,I Disagree,,,,,
2/2/22 5:46,2/2/22 5:46,Survey Test,,100,0,TRUE,2/2/22 5:46,R_cMkNw8vcbhWC8Rg,,,,,40.48800659,-74.45439911,test,,I Disagree,,,,,
2/2/22 5:46,2/2/22 5:46,Survey Test,,100,0,TRUE,2/2/22 5:46,R_a9seVD93XBkqpUi,,,,,40.48800659,-74.45439911,test,,I Disagree,,,,,
2/2/22 5:46,2/2/22 5:46,Survey Test,,100,0,TRUE,2/2/22 5:46,R_6mo1nrzTsRA3uvk,,,,,40.48800659,-74.45439911,test,,I Disagree,,,,,
2/2/22 5:46,2/2/22 5:46,Survey Test,,100,0,TRUE,2/2/22 5:46,R_br44Moi3hdNApHU,,,,,40.48800659,-74.45439911,test,,I Disagree,,,,,
2/2/22 5:46,2/2/22 5:46,Survey Test,,100,0,TRUE,2/2/22 5:46,R_0Mt2cSYCp08t5FY,,,,,40.48800659,-74.45439911,test,,I Agree,,,,Disapprove somewhat,stayout
2/2/22 5:46,2/2/22 5:46,Survey Test,,100,0,TRUE,2/2/22 5:46,R_0OPGFxwrE5N0ITA,,,,,40.48800659,-74.45439911,test,,I Agree,,,,Disapprove somewhat,threat
2/2/22 5:46,2/2/22 5:46,Survey Test,,100,0,TRUE,2/2/22 5:46,R_cMZl3gPVI2kBsX4,,,,,40.48800659,-74.45439911,test,,I Agree,,,,Neither approve nor disapprove,stayout
2/2/22 5:46,2/2/22 5:46,Survey Test,,100,0,TRUE,2/2/22 5:46,R_eWI9HSB8nQkktrU,,,,,40.48800659,-74.45439911,test,,I Disagree,,,,,
2/2/22 5:46,2/2/22 5:46,Survey Test,,100,0,TRUE,2/2/22 5:46,R_bQPhFjfvJry6pGS,,,,,40.48800659,-74.45439911,test,,I Disagree,,,,,
2/2/22 5:46,2/2/22 5:46,Survey Test,,100,0,TRUE,2/2/22 5:46,R_bJTyUL3nis8JJIy,,,,,40.48800659,-74.45439911,test,,I Agree,,,,Neither approve nor disapprove,operation
2/2/22 5:46,2/2/22 5:46,Survey Test,,100,0,TRUE,2/2/22 5:46,R_0psA6ezFJBaI8Ye,,,,,40.48800659,-74.45439911,test,,I Agree,,,,Approve somewhat,threat
2/2/22 5:46,2/2/22 5:46,Survey Test,,100,0,TRUE,2/2/22 5:46,R_4OPXZMbFzBzs902,,,,,40.48800659,-74.45439911,test,,I Agree,,,,Neither approve nor disapprove,operation
2/2/22 5:46,2/2/22 5:46,Survey Test,,100,0,TRUE,2/2/22 5:46,R_eRlCznZABO8INxQ,,,,,40.48800659,-74.45439911,test,,I Disagree,,,,,
2/2/22 5:46,2/2/22 5:46,Survey Test,,100,0,TRUE,2/2/22 5:46,R_bCQL8u1tNO15GkK,,,,,40.48800659,-74.45439911,test,,I Disagree,,,,,
2/2/22 5:46,2/2/22 5:46,Survey Test,,100,0,TRUE,2/2/22 5:46,R_aXfGr6ZlXokBw58,,,,,40.48800659,-74.45439911,test,,I Disagree,,,,,
2/2/22 5:46,2/2/22 5:46,Survey Test,,100,0,TRUE,2/2/22 5:46,R_ewW1rfKePPC4WHA,,,,,40.48800659,-74.45439911,test,,I Disagree,,,,,
2/2/22 5:46,2/2/22 5:46,Survey Test,,100,0,TRUE,2/2/22 5:46,R_8IFb1fJ8jV0AeCG,,,,,40.48800659,-74.45439911,test,,I Disagree,,,,,
2/2/22 5:46,2/2/22 5:46,Survey Test,,100,0,TRUE,2/2/22 5:46,R_5budpUwjAJ0OExE,,,,,40.48800659,-74.45439911,test,,I Disagree,,,,,
2/2/22 5:46,2/2/22 5:46,Survey Test,,100,0,TRUE,2/2/22 5:46,R_8CSZpQj4p3Wg3xc,,,,,40.48800659,-74.45439911,test,,I Agree,2016,The Republican candidate,The Republican candidate,Disapprove somewhat,endorsement
2/2/22 5:46,2/2/22 5:46,Survey Test,,100,0,TRUE,2/2/22 5:46,R_3eBpIa3CF2c4uFg,,,,,40.48800659,-74.45439911,test,,I Agree,,,,Approve somewhat,threat
2/2/22 5:46,2/2/22 5:46,Survey Test,,100,0,TRUE,2/2/22 5:46,R_26oaxt6vDNnQTCm,,,,,40.48800659,-74.45439911,test,,I Agree,2020,The Republican candidate,The Republican candidate,Approve strongly,endorsement
2/2/22 5:46,2/2/22 5:46,Survey Test,,100,0,TRUE,2/2/22 5:46,R_3gZY9yE1UPOR5yK,,,,,40.48800659,-74.45439911,test,,I Agree,2016,Neither candidate,Neither candidate,Neither approve nor disapprove,endorsement
2/2/22 5:46,2/2/22 5:46,Survey Test,,100,0,TRUE,2/2/22 5:46,R_6W21lSZ1V2PraJM,,,,,40.48800659,-74.45439911,test,,I Agree,2016,No information given,No information given,Disapprove somewhat,endorsement
2/2/22 5:46,2/2/22 5:46,Survey Test,,100,0,TRUE,2/2/22 5:46,R_6lHyqxhVgnecNdc,,,,,40.48800659,-74.45439911,test,,I Disagree,,,,,
2/2/22 5:46,2/2/22 5:46,Survey Test,,100,0,TRUE,2/2/22 5:46,R_4N2LGLTGeZKlHhQ,,,,,40.48800659,-74.45439911,test,,I Agree,,,,Neither approve nor disapprove,threat
2/2/22 5:46,2/2/22 5:46,Survey Test,,100,0,TRUE,2/2/22 5:46,R_cLShLcvpbAti4t0,,,,,40.48800659,-74.45439911,test,,I Agree,2016,Neither candidate,No information given,Approve strongly,endorsement
2/2/22 5:46,2/2/22 5:46,Survey Test,,100,0,TRUE,2/2/22 5:46,R_3QJY9eMspG2mPR4,,,,,40.48800659,-74.45439911,test,,I Disagree,,,,,
2/2/22 5:46,2/2/22 5:46,Survey Test,,100,0,TRUE,2/2/22 5:46,R_bvkz3CPcMc4KvlQ,,,,,40.48800659,-74.45439911,test,,I Agree,,,,Disapprove strongly,operation
2/2/22 5:46,2/2/22 5:46,Survey Test,,100,0,TRUE,2/2/22 5:46,R_ePOk1MHlgbo0OMe,,,,,40.48800659,-74.45439911,test,,I Agree,2018,No information given,No information given,Disapprove somewhat,endorsement
2/2/22 5:46,2/2/22 5:46,Survey Test,,100,1,TRUE,2/2/22 5:46,R_4JltmTn3NlV1gKa,,,,,40.48800659,-74.45439911,test,,I Disagree,,,,,
2/2/22 5:46,2/2/22 5:46,Survey Test,,100,0,TRUE,2/2/22 5:46,R_6XqF7vIB3WfiMZM,,,,,40.48800659,-74.45439911,test,,I Disagree,,,,,
2/2/22 5:46,2/2/22 5:46,Survey Test,,100,0,TRUE,2/2/22 5:46,R_0fiGkv4ako3ge90,,,,,40.48800659,-74.45439911,test,,I Disagree,,,,,
2/2/22 5:46,2/2/22 5:46,Survey Test,,100,0,TRUE,2/2/22 5:46,R_eL6bNu2vVdcvtMq,,,,,40.48800659,-74.45439911,test,,I Disagree,,,,,
2/2/22 5:46,2/2/22 5:46,Survey Test,,100,0,TRUE,2/2/22 5:46,R_8dMHTyRdWM9mYCi,,,,,40.48800659,-74.45439911,test,,I Disagree,,,,,
2/2/22 5:46,2/2/22 5:46,Survey Test,,100,0,TRUE,2/2/22 5:46,R_9ojkSFHdTgybDPo,,,,,40.48800659,-74.45439911,test,,I Disagree,,,,,
2/2/22 5:46,2/2/22 5:46,Survey Test,,100,0,TRUE,2/2/22 5:46,R_bORvDH9Ctpn1CNo,,,,,40.48800659,-74.45439911,test,,I Disagree,,,,,
2/2/22 5:46,2/2/22 5:46,Survey Test,,100,0,TRUE,2/2/22 5:46,R_8odhZsIwJ8aEk4K,,,,,40.48800659,-74.45439911,test,,I Disagree,,,,,
2/2/22 5:46,2/2/22 5:46,Survey Test,,100,0,TRUE,2/2/22 5:46,R_9sjJnGPHcW4PiwC,,,,,40.48800659,-74.45439911,test,,I Disagree,,,,,
2/2/22 5:46,2/2/22 5:46,Survey Test,,100,0,TRUE,2/2/22 5:46,R_6GsrB2jPEhnXOGG,,,,,40.48800659,-74.45439911,test,,I Agree,2024,No information given,The Republican candidate,Disapprove strongly,endorsement
2/2/22 5:46,2/2/22 5:46,Survey Test,,100,0,TRUE,2/2/22 5:46,R_bPDCN6pgktY7sfs,,,,,40.48800659,-74.45439911,test,,I Disagree,,,,,
2/2/22 5:46,2/2/22 5:46,Survey Test,,100,0,TRUE,2/2/22 5:46,R_dbxwhJoIzvk4Y0C,,,,,40.48800659,-74.45439911,test,,I Agree,,,,Neither approve nor disapprove,operation
2/2/22 5:46,2/2/22 5:46,Survey Test,,100,0,TRUE,2/2/22 5:46,R_b7UsKeVMGxuadkq,,,,,40.48800659,-74.45439911,test,,I Disagree,,,,,
2/2/22 5:46,2/2/22 5:46,Survey Test,,100,0,TRUE,2/2/22 5:46,R_5hbWDsy6hLUaWDI,,,,,40.48800659,-74.45439911,test,,I Disagree,,,,,
2/2/22 5:46,2/2/22 5:46,Survey Test,,100,0,TRUE,2/2/22 5:46,R_bx7TpZZEYojvkr4,,,,,40.48800659,-74.45439911,test,,I Agree,,,,Disapprove somewhat,threat
2/2/22 5:46,2/2/22 5:46,Survey Test,,100,0,TRUE,2/2/22 5:46,R_8ueOxgcfzXZY50O,,,,,40.48800659,-74.45439911,test,,I Disagree,,,,,
2/2/22 5:46,2/2/22 5:46,Survey Test,,100,0,TRUE,2/2/22 5:46,R_dmLlAiEEsOBI6ua,,,,,40.48800659,-74.45439911,test,,I Disagree,,,,,
2/2/22 5:46,2/2/22 5:46,Survey Test,,100,0,TRUE,2/2/22 5:46,R_6QNbFH9O86sGlp4,,,,,40.48800659,-74.45439911,test,,I Disagree,,,,,
2/2/22 5:46,2/2/22 5:46,Survey Test,,100,0,TRUE,2/2/22 5:46,R_bBntlAyeAoNOduu,,,,,40.48800659,-74.45439911,test,,I Agree,2018,The Republican candidate,The Republican candidate,Approve somewhat,endorsement
2/2/22 5:46,2/2/22 5:46,Survey Test,,100,0,TRUE,2/2/22 5:46,R_d3YfmVzAYwy3o6W,,,,,40.48800659,-74.45439911,test,,I Agree,,,,Disapprove strongly,threat
2/2/22 5:46,2/2/22 5:46,Survey Test,,100,0,TRUE,2/2/22 5:46,R_08TVwHQ3o0kGxts,,,,,40.48800659,-74.45439911,test,,I Disagree,,,,,
2/2/22 5:46,2/2/22 5:46,Survey Test,,100,0,TRUE,2/2/22 5:46,R_9n4WZMefmgvUnv8,,,,,40.48800659,-74.45439911,test,,I Agree,,,,Disapprove strongly,stayout
2/2/22 5:46,2/2/22 5:46,Survey Test,,100,0,TRUE,2/2/22 5:46,R_9sqcfzxd57mnrts,,,,,40.48800659,-74.45439911,test,,I Disagree,,,,,
2/2/22 5:46,2/2/22 5:46,Survey Test,,100,0,TRUE,2/2/22 5:46,R_2bqFYJIx79Y0UhU,,,,,40.48800659,-74.45439911,test,,I Disagree,,,,,
2/2/22 5:46,2/2/22 5:46,Survey Test,,100,0,TRUE,2/2/22 5:46,R_egJRRoUWDHdKFYG,,,,,40.48800659,-74.45439911,test,,I Disagree,,,,,
2/2/22 5:46,2/2/22 5:46,Survey Test,,100,0,TRUE,2/2/22 5:46,R_88GD3iW8HnQgM74,,,,,40.48800659,-74.45439911,test,,I Agree,2024,No information given,The Democratic candidate,Disapprove strongly,endorsement
2/2/22 5:46,2/2/22 5:46,Survey Test,,100,0,TRUE,2/2/22 5:46,R_0HXELcUxF7b5AFM,,,,,40.48800659,-74.45439911,test,,I Disagree,,,,,
2/2/22 5:46,2/2/22 5:46,Survey Test,,100,0,TRUE,2/2/22 5:46,R_bkBirPepj8GXITc,,,,,40.48800659,-74.45439911,test,,I Agree,,,,Disapprove strongly,stayout
2/2/22 5:46,2/2/22 5:46,Survey Test,,100,0,TRUE,2/2/22 5:46,R_6JRktgFnT1VAAB0,,,,,40.48800659,-74.45439911,test,,I Agree,2024,No information given,No information given,Disapprove somewhat,endorsement
2/2/22 5:46,2/2/22 5:46,Survey Test,,100,0,TRUE,2/2/22 5:46,R_1GRae6tsigyuuge,,,,,40.48800659,-74.45439911,test,,I Disagree,,,,,
2/2/22 5:46,2/2/22 5:46,Survey Test,,100,0,TRUE,2/2/22 5:46,R_37S9VAgMeHcM3Qi,,,,,40.48800659,-74.45439911,test,,I Agree,,,,Disapprove strongly,operation
2/2/22 5:46,2/2/22 5:46,Survey Test,,100,0,TRUE,2/2/22 5:46,R_0dHNHFhqFKXVCS2,,,,,40.48800659,-74.45439911,test,,I Agree,,,,Disapprove somewhat,threat
2/2/22 5:46,2/2/22 5:46,Survey Test,,100,0,TRUE,2/2/22 5:46,R_9SPyxulpIhdHtnU,,,,,40.48800659,-74.45439911,test,,I Disagree,,,,,
2/2/22 5:46,2/2/22 5:46,Survey Test,,100,0,TRUE,2/2/22 5:46,R_0cbBRWqY4FDyB14,,,,,40.48800659,-74.45439911,test,,I Agree,2016,No information given,The Republican candidate,Disapprove strongly,endorsement
2/2/22 5:46,2/2/22 5:46,Survey Test,,100,0,TRUE,2/2/22 5:46,R_eyWsI1bicqqmwg6,,,,,40.48800659,-74.45439911,test,,I Disagree,,,,,
2/2/22 5:46,2/2/22 5:46,Survey Test,,100,0,TRUE,2/2/22 5:46,R_3eq2RraU3HZWhim,,,,,40.48800659,-74.45439911,test,,I Agree,,,,Disapprove somewhat,stayout
2/2/22 5:46,2/2/22 5:46,Survey Test,,100,0,TRUE,2/2/22 5:46,R_42hCCIqemY9Wfxs,,,,,40.48800659,-74.45439911,test,,I Disagree,,,,,
2/2/22 5:46,2/2/22 5:46,Survey Test,,100,0,TRUE,2/2/22 5:46,R_efzA05crroaQEdg,,,,,40.48800659,-74.45439911,test,,I Agree,,,,Neither approve nor disapprove,operation
2/2/22 5:46,2/2/22 5:46,Survey Test,,100,0,TRUE,2/2/22 5:46,R_7U4n1VXsTk81858,,,,,40.48800659,-74.45439911,test,,I Disagree,,,,,
2/2/22 5:46,2/2/22 5:46,Survey Test,,100,0,TRUE,2/2/22 5:46,R_cOdOEBCRK08ALky,,,,,40.48800659,-74.45439911,test,,I Agree,,,,Disapprove strongly,stayout
2/2/22 5:46,2/2/22 5:46,Survey Test,,100,0,TRUE,2/2/22 5:46,R_6LQ9ZwGvW63Ekvk,,,,,40.48800659,-74.45439911,test,,I Agree,2018,The Republican candidate,The Democratic candidate,Disapprove somewhat,endorsement
2/2/22 5:46,2/2/22 5:46,Survey Test,,100,0,TRUE,2/2/22 5:46,R_5BdedcO28yMTviS,,,,,40.48800659,-74.45439911,test,,I Disagree,,,,,
2/2/22 5:46,2/2/22 5:46,Survey Test,,100,0,TRUE,2/2/22 5:46,R_9o6gfyNKQ49ej4O,,,,,40.48800659,-74.45439911,test,,I Disagree,,,,,
2/2/22 5:46,2/2/22 5:46,Survey Test,,100,0,TRUE,2/2/22 5:46,R_enRdS0seRqMT7zU,,,,,40.48800659,-74.45439911,test,,I Agree,,,,Disapprove strongly,threat
2/2/22 5:46,2/2/22 5:46,Survey Test,,100,0,TRUE,2/2/22 5:46,R_6Va4n0aaE68Pebc,,,,,40.48800659,-74.45439911,test,,I Disagree,,,,,
2/2/22 5:46,2/2/22 5:46,Survey Test,,100,0,TRUE,2/2/22 5:46,R_5pgM4SSaGNLNAA6,,,,,40.48800659,-74.45439911,test,,I Agree,,,,Approve somewhat,stayout
2/2/22 5:46,2/2/22 5:46,Survey Test,,100,0,TRUE,2/2/22 5:46,R_1Yr4QpYNtXqAb0a,,,,,40.48800659,-74.45439911,test,,I Disagree,,,,,
2/2/22 5:46,2/2/22 5:46,Survey Test,,100,0,TRUE,2/2/22 5:46,R_9sFLGdQsye60Qtw,,,,,40.48800659,-74.45439911,test,,I Disagree,,,,,
2/2/22 5:46,2/2/22 5:46,Survey Test,,100,0,TRUE,2/2/22 5:46,R_0wxHT1mJ1kFwkF8,,,,,40.48800659,-74.45439911,test,,I Agree,,,,Disapprove strongly,threat
2/2/22 5:46,2/2/22 5:46,Survey Test,,100,0,TRUE,2/2/22 5:46,R_8vsWxBR5e1ulMGi,,,,,40.48800659,-74.45439911,test,,I Agree,2028,The Republican candidate,The Republican candidate,Disapprove somewhat,endorsement
2/2/22 5:46,2/2/22 5:46,Survey Test,,100,0,TRUE,2/2/22 5:46,R_9SSWn0VbPAMdk5U,,,,,40.48800659,-74.45439911,test,,I Agree,2018,The Republican candidate,No information given,Disapprove strongly,endorsement
2/2/22 5:46,2/2/22 5:46,Survey Test,,100,0,TRUE,2/2/22 5:46,R_9z2MzuJbipWkNee,,,,,40.48800659,-74.45439911,test,,I Agree,,,,Neither approve nor disapprove,threat
2/2/22 5:46,2/2/22 5:46,Survey Test,,100,0,TRUE,2/2/22 5:46,R_cI2jYh1GRR8OXvo,,,,,40.48800659,-74.45439911,test,,I Agree,2020,Neither candidate,The Democratic candidate,Approve strongly,endorsement
2/2/22 5:46,2/2/22 5:46,Survey Test,,100,0,TRUE,2/2/22 5:46,R_elYDipw2iTY9RWu,,,,,40.48800659,-74.45439911,test,,I Agree,,,,Approve strongly,threat
2/2/22 5:46,2/2/22 5:46,Survey Test,,100,0,TRUE,2/2/22 5:46,R_6xjkduRJ9kdYDhI,,,,,40.48800659,-74.45439911,test,,I Agree,,,,Disapprove somewhat,operation
2/2/22 5:46,2/2/22 5:46,Survey Test,,100,0,TRUE,2/2/22 5:46,R_07ordaykrIgMgWa,,,,,40.48800659,-74.45439911,test,,I Agree,,,,Disapprove strongly,stayout
2/2/22 5:46,2/2/22 5:46,Survey Test,,100,0,TRUE,2/2/22 5:46,R_d4IqU8fbrR25Aou,,,,,40.48800659,-74.45439911,test,,I Disagree,,,,,
2/2/22 5:46,2/2/22 5:46,Survey Test,,100,0,TRUE,2/2/22 5:46,R_2slOn8r1RAcDKzs,,,,,40.48800659,-74.45439911,test,,I Disagree,,,,,
2/2/22 5:46,2/2/22 5:46,Survey Test,,100,0,TRUE,2/2/22 5:46,R_5Ao49XLYEGvmX8W,,,,,40.48800659,-74.45439911,test,,I Disagree,,,,,
2/2/22 5:46,2/2/22 5:46,Survey Test,,100,0,TRUE,2/2/22 5:46,R_56gHXrv9tGSB51c,,,,,40.48800659,-74.45439911,test,,I Agree,,,,Neither approve nor disapprove,operation
